,id,tweet,label,user,cleaned_tweets
722,833995531236077570,@RubikaLiyaquat @TarekFatah Sanjay bhansali Ke thappad Lagne par hindu terrorism bolne Wale ab kaha h. #Dogle,Normal Speech,827203399875719168,sanjay bhansali ke thappad lagne par hindu terrorism bolne wale ab kaha h
723,833992961834831877,hauz khas mein bhi agar rape ho jaye toh log kahan safe hain ?,Normal Speech,1045042717,hauz khas mein bhi agar rape ho jaye toh log kahan safe hain ?
724,833992688512872456,@ashokkmrsingh lol...gayi bhains paani mein...hatred at his best...,Normal Speech,1672485457,lolgayi bhains paani meinhatred at his best
725,833992238086684672,"@ashoksharma_RSS bilkul galat. usne kya sahi kaha hai mere bhai. I hate terror, I hate ISIS, woh to khud ISI ka agent hai",Hate Speech,65862166,bilkul galat usne kya sahi kaha hai mere bhai i hate terror i hate isis woh to khud isi ka agent hai
726,833988415653810176,@neelendray @yadavakhilesh jis Ke upar rape ke mukdme hai chahe wo Kisi ki Party ka ho wo duniya ka sabse bada haramkhor h chahae kisi party,Hate Speech,776311179706642432,jis ke upar rape ke mukdme hai chahe wo kisi ki party ka ho wo duniya ka sabse bada haramkhor h chahae kisi party
727,833986840952729600,Ya log hi bhart ma aatank aur terrorism badhawa data hai https://t.co/2UBohI5WOl,Normal Speech,620172592,ya log hi bhart ma aatank aur terrorism badhawa data hai
728,833983223172571137,@samkit000 @ikishoresharma  SuChai TO Ye Hai Ks Ki ArMy Rape kRti Hai Ab KhNa Ye B JOoTh hai,Hate Speech,873010940,suchai to ye hai ks ki army rape krti hai ab khna ye b jooth hai
729,833981735943667712,"@UT1163 ap to educated malum hote hain, agar aisa hai to ap pahle quran (holy book) ko parho, samjho aur nafrat se ruk jawo",Normal Speech,65862166,ap to educated malum hote hain agar aisa hai to ap pahle quran holy book ko parho samjho aur nafrat se ruk jawo
730,833981499850493953,@UT1163 ap jaise mere mitr Muslims ke khilaf sabhi ko bharka rahe hain. please stop sharing hatred against a particular religion.,Normal Speech,65862166,ap jaise mere mitr muslims ke khilaf sabhi ko bharka rahe hain please stop sharing hatred against a particular religion
731,833976532498522112,@buntybathla sabhi log tere jaise chuitiye nhi hote aur unke liye education matlab sakha terror training camp nhi hain.ok,Hate Speech,824976537590054914,sabhi log tere jaise chuitiye nhi hote aur unke liye education matlab sakha terror training camp nhi hainok
732,833976351606571008,@chiragbarjati you mean hatred ke saath disbelief aa hi jata hai slowly?,Normal Speech,221363348,you mean hatred ke saath disbelief aa hi jata hai slowly?
733,833975659991068673,@sami_sandhu @ikishoresharma aur teri to army hi terrorist ki hai jo rape karte hai lootte hai chor hai,Hate Speech,774995106747277312,aur teri to army hi terrorist ki hai jo rape karte hai lootte hai chor hai
734,833958899199963140,"@RajYada79078613 Bhai unhone un hindu,s ko terrorist bata ke goli marvai. Hindu terrorism naam ka naya word invent kiya",Normal Speech,1477693806,bhai unhone un hindus ko terrorist bata ke goli marvai hindu terrorism naam ka naya word invent kiya
735,833955764309991424,"jis chutiye ne,  bhansali ko ek thappad lagne par ""HINDU TERROR "" naam de diya tha....ye sab uski ammi ke shauhar... https://t.co/r4ch7pI97A",Hate Speech,43857759,jis chutiye ne bhansali ko ek thappad lagne par hindu terror  naam de diya thaye sab uski ammi ke shauhar
736,833952657714900992,@OmeeIndian @MediaCellSP imp seat h toh rape accused k liye prachar krenge hadd ho gyi... Arey taal dete schedule kahi or kr lete prachar,Normal Speech,825633424094412801,imp seat h toh rape accused k liye prachar krenge hadd ho gyi arey taal dete schedule kahi or kr lete prachar
737,833946403189747712,"@ZeeNewsHindi he is right akhilesh u.p may gundo ka palka kutha hai jo koi karwai nai kartha gundo par.u. p no1 state in muders,rape,",Hate Speech,3256421862,he is right akhilesh up may gundo ka palka kutha hai jo koi karwai nai kartha gundo paru p no state in mudersrape
738,833943367792758784,"Police k paas kisi bhi smsya ka smadhan nhi hota chahe paisa chori ho jaye smaan chori ho jaye, Murder ho jaye. Akhilesh Ke Jhooth",Normal Speech,2524146866,police k paas kisi bhi smsya ka smadhan nhi hota chahe paisa chori ho jaye smaan chori ho jaye murder ho jaye akhilesh ke jhooth
739,833942983506530304,3 more blasts in Pakistan? Bomb phodh phodh ke ma chod do uss desh ki bhenchod!,Hate Speech,591912001,more blasts in pakistan? bomb phodh phodh ke ma chod do uss desh ki bhenchod!
740,833942805986684928,@KONARKDIXITKD @OfficeOfRG @INCIndia @digvijaya_28 @UPCongress @UPCongressParty gandhi parivar me sab ke murder hi q huwe?,Hate Speech,119046899,gandhi parivar me sab ke murder hi q huwe?
741,833938932912050177,Ab Kaha gaye seculars bhoukne wale? Ye muslim terror nahi hai? Ekdum se Khul K besharmi se ghatiyapani ho raha hai. https://t.co/UB1LCLrngY,Hate Speech,771021712305577984,ab kaha gaye seculars bhoukne wale? ye muslim terror nahi hai? ekdum se khul k besharmi se ghatiyapani ho raha hai
742,833938118977974272,Hare rama hare rama ram ram hre hre ..... Hate Krishna hare Krishna hare krishna krishna hare ..... https://t.co/dKaaGJlgyp,Normal Speech,802801281605701632,hare rama hare rama ram ram hre hre  hate krishna hare krishna hare krishna krishna hare 
743,833932865255653376,@DishTV_India abhi tak koi call nahi aaya shame on you kab aaye ga srif paisa se matlab hai Aap logo ko i hate you dishtv,Normal Speech,1614381739,abhi tak koi call nahi aaya shame on you kab aaye ga srif paisa se matlab hai aap logo ko i hate you dishtv
744,833915466733146112,Dalbandin Thilismia k Shikar Aik Masoom Bachi ko O- Aur Aik Bachy ko A+ khoon kee Zarurat Hai Rabta Kare Bolan Blood Bank 03327914313,Normal Speech,2724337261,dalbandin thilismia k shikar aik masoom bachi ko o- aur aik bachy ko a+ khoon kee zarurat hai rabta kare bolan blood bank
745,833931951572660224,@TarekFatah sir inhone dikha diya aap hamla karke inki veins main kiska khoon behta hai ye bus ek bujurg par apni takat dikha sakte h,Hate Speech,522962461,sir inhone dikha diya aap hamla karke inki veins main kiska khoon behta hai ye bus ek bujurg par apni takat dikha sakte h
746,833931659808485376,Justice Khosa ko samjhaain aisay remarks na dain warna blasts barhtay jaaingay,Normal Speech,277109231,justice khosa ko samjhaain aisay remarks na dain warna blasts barhtay jaaingay
747,833926923386449920,@thouheer50  ha re ek din media ko batana hi padega tabhi vo haramj pakda jayega varna paiso ke dam pe aur do tin murder kar dega.,Normal Speech,829608562611548160,ha re ek din media ko batana hi padega tabhi vo haramj pakda jayega varna paiso ke dam pe aur do tin murder kar dega
748,833924308229566464,"@iTousifKhan @pradeepkm2272 @meamabhishek Aur yeh bhi , 40million ke khoon se range hath dekh lo dhyan se https://t.co/xoEehKmmBh",Normal Speech,241808831,aur yeh bhi  million ke khoon se range hath dekh lo dhyan se
749,833924126708428800,"Dalbandin: Thilismia k Shikar Aik Masoom Bachi ko O- Aur Aik Bachy ko A+ khoon kee Zarurat Hai, Rabta Kare Bolan Blood Bank, 03327914313",Normal Speech,1598834298,dalbandin thilismia k shikar aik masoom bachi ko o- aur aik bachy ko a+ khoon kee zarurat hai rabta kare bolan blood bank
750,833919899667951616,@BJP4India @AmitShah lekin aaj Kal to Gujrat ki mataon ka gang rape Kar rhe aapke tuchhe karyakarta,Normal Speech,4834751510,lekin aaj kal to gujrat ki mataon ka gang rape kar rhe aapke tuchhe karyakarta
751,833915593078091776,@anuragkashyap72 kyu be halkat abhi tarek fatah par hamla hua tab tuje islamic terrorism mai dikha haramkhor .. sale gand me fatt gai teri,Normal Speech,2940373188,kyu be halkat abhi tarek fatah par hamla hua tab tuje islamic terrorism mai dikha haramkhor  sale gand me fatt gai teri
752,833914911621251073,@pankhuripathak @sunny_congress jab MP mein vyapam ghotale ko chupane k liye 60 murder ho sakte h. Ye to uske saamne kuch b nai,Normal Speech,748117228206206976,jab mp mein vyapam ghotale ko chupane k liye murder ho sakte h ye to uske saamne kuch b nai
753,833903867339407361,"@BJP4India AUR HOGA BHI KYO NAA EK RAPISM AUR DUSRA TERRORISM DONO KI JORI WAHA WAHA POOOOO JAISI, DOSTO",Hate Speech,4859515765,aur hoga bhi kyo naa ek rapism aur dusra terrorism dono ki jori waha waha pooooo jaisi dosto
754,833901271459434496,@gabbarni Pata hi kin logon ne inko nafrat ka injection laga diya hai. Hamesha Hindu- Musalman Aur nafrat ki batain to karte rahte hain,Normal Speech,1570199078,pata hi kin logon ne inko nafrat ka injection laga diya hai hamesha hindu- musalman aur nafrat ki batain to karte rahte hain
755,833898451981180928,@lalita_chhetri @ArvindKejriwal AAP PEHLE DILLI KA KHYAL RAKHEN PHIR DUSRON KI BAAT KAREN. RAPE CAPITAL BAN GAYA DILLI. KAB SUDHAREGA?,Hate Speech,530918689,aap pehle dilli ka khyal rakhen phir dusron ki baat karen rape capital ban gaya dilli kab sudharega?
756,833896968447463424,@BeingRizz phir bi akal nahi aya kashmiriyo ko..pakistani sena POK ki ladkiyo ka rape kar raha phir bi pakistan jana hai.,Normal Speech,4718904146,phir bi akal nahi aya kashmiriyo kopakistani sena pok ki ladkiyo ka rape kar raha phir bi pakistan jana hai
757,833891988323852288,@angel_ank1 @beyhadh @g_grins @iamksgofficial @sonytv tum Loug ke pass Hate &amp; Curse ka time kaha se aata hai @jenwinget to Yai nahi sikhati?,Normal Speech,888377144,tum loug ke pass hate &amp; curse ka time kaha se aata hai to yai nahi sikhati?
758,833890101079994373,"U.P.SAPA SARKAR,KE MUKHIYA JAB  Rape aropit  Mantri,ka Jan Sabha me smarthan karta ho,Mahilaon ki suraksha ka ashvasan ek dhokha",Hate Speech,3236000022,upsapa sarkarke mukhiya jab rape aropit mantrika jan sabha me smarthan karta homahilaon ki suraksha ka ashvasan ek dhokha
759,833889990643945473,@DishTV_India mera channel q band kiya  i hate you faltu hai ye dishtv call karo jaldi,Hate Speech,1614381739,mera channel q band kiya i hate you faltu hai ye dishtv call karo jaldi
760,833889977423511553,@prettypadmaja BJP haar RHI HAI kyoki BJP ka leader jhhuta Hai.jo bolta Hai vo NHI KIYA aaj tak.sirf nafrat Hai uske dil me,Hate Speech,493851053,bjp haar rhi hai kyoki bjp ka leader jhhuta haijo bolta hai vo nhi kiya aaj taksirf nafrat hai uske dil me
761,833887777079119875,@alamgirizvi @yashukanpur @priyankac19 haan or bol.. ye voice suit kar rahi hai tere upar... apni hate jaari rakho.. or vote kharab karo.,Normal Speech,3016496238,haan or bol ye voice suit kar rahi hai tere upar apni hate jaari rakho or vote kharab karo
762,833880793529405441,Rape wahi log krte h. Jo khud kisi rape se paida hue hotel h,Normal Speech,4448883399,rape wahi log krte h jo khud kisi rape se paida hue hotel h
763,833734455013539841,"Damashq: Sham Me Sarak Kinare Nasb Bomb Ka Dhamaka, 4 Roosi Fauji Halak, 2 Zakhmi, *Hitler Ka Phone 2 Lakh 40 Hazar Dollar Me Farokht,",Normal Speech,1224970650,damashq sham me sarak kinare nasb bomb ka dhamaka roosi fauji halak zakhmi hitler ka phone lakh hazar dollar me farokht
764,833874715336929281,@ArvindKejriwal sir naliya rape case in Gujarat kya aap bhi aise pagalbillo ko ticket doge,Hate Speech,468132863,sir naliya rape case in gujarat kya aap bhi aise pagalbillo ko ticket doge
765,833857680188067840,"Thori sharam karo. Aap ki auqat nahin Hafiz saeed per comment karne ki,, pehle BB k qatilon ko pakro,, dr asim ko phansi do, apna ehtsab kro",Normal Speech,334029786,thori sharam karo aap ki auqat nahin hafiz saeed per comment karne ki pehle bb k qatilon ko pakro dr asim ko phansi do apna ehtsab kro
766,833852447487619074,@tameez_hussain @BaloachNadir @HamidMirGEO jab se surgical strike ki hai na tumhre mujahid ki gand se khoon niklta hi India k bare me soch k,Normal Speech,1672548350,jab se surgical strike ki hai na tumhre mujahid ki gand se khoon niklta hi india k bare me soch k
767,833808909165064196,@AnchanLata @NK_INDIAN sayad rape waise hi hota hoga.train me logo ko marna punay  h apki najar me,Normal Speech,804000320292470786,sayad rape waise hi hota hogatrain me logo ko marna punay h apki najar me
768,833789267994374153,@chhapri_wala @TarekFatah  kab se? jab se muslamano ne Hindu ka rape and balatkar karke kashmir se nikal diya tab se ya pahle se?,Hate Speech,100197806,kab se? jab se muslamano ne hindu ka rape and balatkar karke kashmir se nikal diya tab se ya pahle se?
769,833778306839359489,@Shehla_Rashid aur jo kisi ko mar kar apna dharm chalaye unse jayda nafrat krne wala koi ni,Hate Speech,820364200535060480,aur jo kisi ko mar kar apna dharm chalaye unse jayda nafrat krne wala koi ni
770,833775243479150592,@Jayeshp2201 @sakhaparivar tum logo paise  milte paise k tttu andhe   ho kya 3 murder kis n kiye,Hate Speech,823634443608924161,tum logo paise milte paise k tttu andhe ho kya murder kis n kiye
771,833774180852170753,Uff itni nafrat karachi se? Poora timeline hate tweets rts se bhar diya. Celebrate ur win yaar dil bara rakhen! https://t.co/P3U4P80dI0,Normal Speech,1974855571,uff itni nafrat karachi se? poora timeline hate tweets rts se bhar diya celebrate ur win yaar dil bara rakhen!
772,833774051537584130,"@HBR29 Jinki Pakistan ke liye sabse zyaada services hain, unhi ko sabse zyaada hate kiya jaata hai. Ultay log, ulta mulk",Normal Speech,718578493,jinki pakistan ke liye sabse zyaada services hain unhi ko sabse zyaada hate kiya jaata hai ultay log ulta mulk
773,833774011385577473,@alimehraj93 @bobbyjaraf @TarekFatah @kamaalrkhan to hindustani naam rakho ye terrorism failaane waale arbo ka naam kyu rakhtain ho,Normal Speech,3326408191,to hindustani naam rakho ye terrorism failaane waale arbo ka naam kyu rakhtain ho
774,833772872879452160,#GujaratKeGandhe aur unko chamcho ne Gujarat ke 35 mahilao ka rape karke MMS bana liye.  Unko gujrati pelenge is saal.,Hate Speech,358707301,aur unko chamcho ne gujarat ke mahilao ka rape karke mms bana liye unko gujrati pelenge is saal
775,833771874106609675,@amnaamna3388 @RehamKhan1 sharam karo Apni Baap ko Hate less karty ho Out bath karte ho islam ki,Hate Speech,4841786775,sharam karo apni baap ko hate less karty ho out bath karte ho islam ki
776,833766176983568384,@KapilSibal chacha teri party ko 44 pe le aye the log 2014 me abhi tak malaal nahi gya tumhara isi tarah nafrat failao or agli baar 4 pe aao,Hate Speech,4171129932,chacha teri party ko pe le aye the log me abhi tak malaal nahi gya tumhara isi tarah nafrat failao or agli baar pe aao
777,833764601355452416,"@Luttapi2 Maut ka saudagar bole woh, khoon ki dalali bole woh aur gutter zaban sanghi ki. Waah ji secularism ke chamche.",Hate Speech,4283702955,maut ka saudagar bole woh khoon ki dalali bole woh aur gutter zaban sanghi ki waah ji secularism ke chamche
778,833761664335912960,#Bollywood :  Abhijeet Bhattacharya: UP waalon ke khoon main hi politics hoti hai https://t.co/KfeFnZCayS,Normal Speech,343565911, abhijeet bhattacharya up waalon ke khoon main hi politics hoti hai
779,833758476966981634,@digant128 hate to koi bhi kisi sey kar sakta hai mat bhed honey key karan muslim bhi muslim sey hate kar skta hai,Hate Speech,829390253223968769,hate to koi bhi kisi sey kar sakta hai mat bhed honey key karan muslim bhi muslim sey hate kar skta hai
780,833756884834332672,"@jeetensingh @yadavakhilesh RaGa ka bhi ek case tha rape ka,👈 patanehi case ka kya hua.Tabhi Congress ki govt tha",Normal Speech,3690505039,raga ka bhi ek case tha rape ka patanehi case ka kya huatabhi congress ki govt tha
781,833756391751946241,@jeetensingh @yadavakhilesh unki family mai rapists ko encourage karna.Mujhe doubt hotahai unke upar kehi woha rape to nehi karte,Normal Speech,3690505039,unki family mai rapists ko encourage karnamujhe doubt hotahai unke upar kehi woha rape to nehi karte
782,833751576187719682,@pankhuripathak mam humare yahaan gujarat ke naliya me in bjp valo ne rape kiya aur abhi tak pakde bhi nahi gaye,Hate Speech,2709446899,mam humare yahaan gujarat ke naliya me in bjp valo ne rape kiya aur abhi tak pakde bhi nahi gaye
783,833742202249609217,"@VirenderSehweg - LOL Cocky chootiya! Jab gali kie londey star ban jatey hia phir bhi jahil rehtey hia, dil mie nafrat rakhtey hai. #Example",Normal Speech,145808683,- lol cocky chootiya! jab gali kie londey star ban jatey hia phir bhi jahil rehtey hia dil mie nafrat rakhtey hai
784,833741615097380864,#DhoniOurPride Dear goenkas aap dhoni KO kaptaani se hata skte ho lekin vaisa young captain kaha le laoge jiske khoon me kaptaani ho,Normal Speech,833264842903523329,dear goenkas aap dhoni ko kaptaani se hata skte ho lekin vaisa young captain kaha le laoge jiske khoon me kaptaani ho
785,833738499371257856,"""Buzurg Shahri Ko Firing Kar Ke Qatal Karnay Walon Police Aahalkaron Ko Phansi Do"" https://t.co/f0BD58tJAa",Hate Speech,4828670500,buzurg shahri ko firing kar ke qatal karnay walon police aahalkaron ko phansi do
786,833738270160871424,@Rakeish1980 @TarekFatah I hate pakistanis in jaise logo ki wajah se hi mere  mulk hindustan ke do tukre huye,Hate Speech,1235555240,i hate pakistanis in jaise logo ki wajah se hi mere mulk hindustan ke do tukre huye
787,833737809974456320,"@Wiseywoman I hate it, hostel me banti thi. Us din chawal me ghee aur namak daal ke khati thi",Normal Speech,2341654764,i hate it hostel me banti thi us din chawal me ghee aur namak daal ke khati thi
788,833737027069890560,"Kaam bolta hai?  Despite rape allegations, Akhilesh Yadav campaigns for Gayatri Prajapati",Normal Speech,448782501,kaam bolta hai? despite rape allegations akhilesh yadav campaigns for gayatri prajapati
789,833736015915388928,@sudhirchaudhary @yadavakhilesh  Kya mahilayo ka Koi samman nai UP me? Agar hai to jinke upar rape case chal raha h unhe ticket Kyu?,Hate Speech,351622305,kya mahilayo ka koi samman nai up me? agar hai to jinke upar rape case chal raha h unhe ticket kyu?
790,833735131538059264,"DIYA GAYA. AUR BHI SUNIYE KI MURDER CASE MEIN BHI F.I.R. ME NAAM DARG USKE SALE, SASUR,  SAAS, KA NAAM BARABANKI KI POLICE NE 5-5 LAKH",Normal Speech,820060548855271424,diya gaya aur bhi suniye ki murder case mein bhi fir me naam darg uske sale sasur saas ka naam barabanki ki police ne - lakh
791,833733947490238467,"Kaam bolta hai?  Despite rape allegations, Akhilesh Yadav campaigns for Gayatri Prajapati  https://t.co/SM5WNKueaQ https://t.co/uPM98wvkkF",Normal Speech,17710740,kaam bolta hai? despite rape allegations akhilesh yadav campaigns for gayatri prajapati
792,833724479620730880,"@aajtak @anjanaomkashyap  sarm karo, udhar bjp wale ISI aur rape kar rahe hai to koi jawab nahi mang raha hai AUR other party ke netawo la..",Normal Speech,1267269734,sarm karo udhar bjp wale isi aur rape kar rahe hai to koi jawab nahi mang raha hai aur other party ke netawo la
793,833724050501431296,@Mitalishah121 agar tumhare sath rape ho jaye to tumhare father kya karenge,Normal Speech,828973220476940290,agar tumhare sath rape ho jaye to tumhare father kya karenge
794,833723681402712065,"Kyunki bhansali news chanel pe nafrat nahi faila raha tha, aur fateh ka maqsad sirf nafrat failana hai https://t.co/u1SgIEXlxr",Normal Speech,3928614021,kyunki bhansali news chanel pe nafrat nahi faila raha tha aur fateh ka maqsad sirf nafrat failana hai
795,833723676872814592,"#GujaratKeGadhe UP me dange , loot , rape, gundaai , jameeno per kabja karna iske alawa kya suna hai,",Hate Speech,328613421,up me dange  loot  rape gundaai  jameeno per kabja karna iske alawa kya suna hai
796,833722060509691905,Jab amitsaha badi saan se kahete he up me ek ghanta me 24 maa beti ki rape hoti he to matlab kiya up ke maa betio ko izzat nilam karna jaisi https://t.co/5XUqQ8toDU,Hate Speech,804375329334697984,jab amitsaha badi saan se kahete he up me ek ghanta me maa beti ki rape hoti he to matlab kiya up ke maa betio ko izzat nilam karna jaisi
797,833720552808443906,@INCIndia ishliye corruption ke jariye sab ki khoon choos rahe heine,Hate Speech,359375927,ishliye corruption ke jariye sab ki khoon choos rahe heine
798,833720116718211072,Nafrat ka meaning to tab samajhme aata hy... Jab piyar karnewale nafrat karne lage...,Normal Speech,2434036860,nafrat ka meaning to tab samajhme aata hy jab piyar karnewale nafrat karne lage
799,833718068207566848,@NeHa_Ji_ #Papu ne Jo dalit gang rape kiya tha khangressi mil ke kahi AAP to ______ sorry AAP jaise hi gande vichar ate hai #MissNehaPapu https://t.co/R3qZecNNaF,Normal Speech,119044968,ne jo dalit gang rape kiya tha khangressi mil ke kahi aap to ------ sorry aap jaise hi gande vichar ate hai
800,833717368962551809,"@desimojito Hindu, Muslim Sikh Issayee aapas me sab bhai bhai, Why to hate some one.",Normal Speech,1073145314,hindu muslim sikh issayee aapas me sab bhai bhai why to hate some one
801,833716247824994304,History ka wahi panna padh k aaya hai ye jispe nafrat likhi hai..last night mujhse bahes hui thi Tareek Fateh... https://t.co/Fy2L1jQrMR,Normal Speech,250518211,history ka wahi panna padh k aaya hai ye jispe nafrat likhi hailast night mujhse bahes hui thi tareek fateh
802,833715770173583365,"@Shailly_Dwivedi @Afeeratahseen1 jiske haath muslim ke khoon se range ho, uske bhakt kabhi patriotic nahi ho sakte , Just ashamed on u.👎🏻",Normal Speech,80861704,jiske haath muslim ke khoon se range ho uske bhakt kabhi patriotic nahi ho sakte  just ashamed on u
803,833715173206667266,"@INCIndia jo itna saalo se Desh ka Khoon piya hai uska kya, ek bottle raktadan ke badle millions bottle ka hisaab nahi karte janadEaala",Normal Speech,2515181510,jo itna saalo se desh ka khoon piya hai uska kya ek bottle raktadan ke badle millions bottle ka hisaab nahi karte janadeaala
804,833715139467702272,aaj to sab mujh pr ilaaz laga rahy yar ? 😐😐😐 i hate Twitter 😕 https://t.co/yaVZRMTtsH,Hate Speech,715913722158587904,aaj to sab mujh pr ilaaz laga rahy yar ? i hate twitter
805,833708493119057922,"@AnchanLata khooni Gandhi aur Nehru the , jinhone khoon bahaye tha, Gandhi family is bloody murderer family",Hate Speech,351552652,khooni gandhi aur nehru the  jinhone khoon bahaye tha gandhi family is bloody murderer family
806,833703148300673024,Akhilesh Yadav gang rape ke aaropi ka parchar kar rahe hain....Yahi hai Smajwadi party. https://t.co/sIUeFvwxLy,Normal Speech,797820959021408256,akhilesh yadav gang rape ke aaropi ka parchar kar rahe hainyahi hai smajwadi party
807,833702704891432962,@nishantvdo sahi hai bhai jaise dadri murder se intolerance poori country mein ho gaya waise hi,Normal Speech,55570164,sahi hai bhai jaise dadri murder se intolerance poori country mein ho gaya waise hi
808,833702440188919808,.. CM @yadavakhilesh ne aaj Gang rape Ke aaropi Gayatri PraJapati ke liye Chunaav Prachaar Kiya...Does he endorse Prajapati's Act ? https://t.co/R8dL38pvcS,Normal Speech,122263846, cm ne aaj gang rape ke aaropi gayatri prajapati ke liye chunaav prachaar kiyadoes he endorse prajapati's act ?
809,833701993357176833,@OmeeIndian @MediaCellSP gayatri prajapati jis pr rape ka aarop h ussi ka chunav prachar kr rhe the.. Waise toh stage pr baithne ni dete pr,Hate Speech,825633424094412801,gayatri prajapati jis pr rape ka aarop h ussi ka chunav prachar kr rhe the waise toh stage pr baithne ni dete pr
810,833701008022855681,"@mdbaid  chtiye,  sabse jada izzatdar tera muhammad hai ko 9 saal ki ladki ka rape kiya",Normal Speech,91990071,chtiye sabse jada izzatdar tera muhammad hai ko saal ki ladki ka rape kiya
811,833700363790319617,Kaise hindu hai ye haramzade jo apne desh ke hi PM shab ki insult karte hain.In haramiyio ke andar kisi mughal ka khoon hi daud raha hoga!! https://t.co/b0sNhhfDJt,Hate Speech,3187913378,kaise hindu hai ye haramzade jo apne desh ke hi pm shab ki insult karte hainin haramiyio ke andar kisi mughal ka khoon hi daud raha hoga!!
812,833690506412560384,@abquari90 ni dekhe apki army or rangers ne jbhi 2sron ke khoon ka badla lena ni ata means ghareeb ke khoon ka,Hate Speech,763376698867974145,ni dekhe apki army or rangers ne jbhi sron ke khoon ka badla lena ni ata means ghareeb ke khoon ka
813,833685813627981824,@yadavakhilesh RAPIST KE LIYE PRACHAR KARTA HAI MEANS RAPE KA PRACHAR KARTA HAI.AUSTRALIA ME PADH KAR AYA.U WILL BE ANPADH ONLY,Hate Speech,551799808,rapist ke liye prachar karta hai means rape ka prachar karta haiaustralia me padh kar ayau will be anpadh only
814,833685358273523714,#NarendraModi Maut ke Saudagar aur Khoon ki Dalali kehne wale aaj Modiji ko uttam vaani pe lecture de rahe hain,Normal Speech,4283702955,maut ke saudagar aur khoon ki dalali kehne wale aaj modiji ko uttam vaani pe lecture de rahe hain
815,833683885284143106,@Ankita_Shah8 khud hi rape karke khud hi protest karogo to arrest to hona hi hai,Hate Speech,4718904146,khud hi rape karke khud hi protest karogo to arrest to hona hi hai
816,833679911676166146,"Jis islam ne #yahudiyo ke sath kiya, waise hi hinduo ke sath ho rha h, bas is islamic ideology se nafrat krte h ham, na ki kisi muslim se",Hate Speech,499902833,jis islam ne ke sath kiya waise hi hinduo ke sath ho rha h bas is islamic ideology se nafrat krte h ham na ki kisi muslim se
817,833679221566251008,Mujhe nafrat ho gyi hai Twitter se😠,Hate Speech,3800622433,mujhe nafrat ho gyi hai twitter se
818,833678206288814080,@sardesairajdeep Rape aur gundagardi par bhi report de do bhai kyonki Abhi bijliwala bans ho kal DJP ban jao,Normal Speech,116126044,rape aur gundagardi par bhi report de do bhai kyonki abhi bijliwala bans ho kal djp ban jao
819,833677035142799361,@mukherji27 murdrer bhai kiska khoon kiya modi ne jra btao,Normal Speech,815533331358031872,murdrer bhai kiska khoon kiya modi ne jra btao
820,833672630960009218,43) MAHI EK HAI EK THA AUR EK HI RHEGA.. CAPTAIN WORD TOH DEDOGE PR KHOON KI CAPTAINCY KAHAN SE DOGE #DhoniOurPride,Normal Speech,709067645425811456, mahi ek hai ek tha aur ek hi rhega captain word toh dedoge pr khoon ki captaincy kahan se doge
821,833671506458734593,"@ashish92saini kuch bhi prove nahi huwa, BJP ke toh bhare pade hai rapist, murder, scam aur kya kya",Hate Speech,3712783813,kuch bhi prove nahi huwa bjp ke toh bhare pade hai rapist murder scam aur kya kya
822,833671375822925824,"Yaqoob menon ko phansi aur maya kodnani ko bail , bhedbhav nahi hona chahiye Mitron Narendra Modi",Normal Speech,1669749235,yaqoob menon ko phansi aur maya kodnani ko bail  bhedbhav nahi hona chahiye mitron narendra modi
823,833671273519648768,@yadavakhilesh  Kya ye terrorism nahi hai? Ye konsa aaka hai? https://t.co/AwRmcEAHwC,Normal Speech,1574992788,kya ye terrorism nahi hai? ye konsa aaka hai?
824,833671066912436224,@ChambalPST Bawli booch mein Hindustani hu Teri tarah ISI ka agent nhi tu aur Tera baap krta hai nafrat ki rajneeti hum to bhaichare wale h,Hate Speech,762470767346880517,bawli booch mein hindustani hu teri tarah isi ka agent nhi tu aur tera baap krta hai nafrat ki rajneeti hum to bhaichare wale h
825,833669737427116033,@JantaKaReporter @tehseenp 😀😀ab yeh log terror ban jayenge to muslims kidar jayenge bhai.. yahi ek desh hai muslims much be bhonk sakte hai,Normal Speech,819004400987414528,ab yeh log terror ban jayenge to muslims kidar jayenge bhai yahi ek desh hai muslims much be bhonk sakte hai
826,833662531986137090,@AkashIYC in ka vikaas nafrat n hate ka vikaas hai jo sirf vote ke liye hai33 mahino main modi ne nafrat ki aandhi chalayi magar desh samajh,Hate Speech,711080021901725696,in ka vikaas nafrat n hate ka vikaas hai jo sirf vote ke liye hai mahino main modi ne nafrat ki aandhi chalayi magar desh samajh
827,833660524835528704,@SakinaVkohli @sonakshisinha @S1dharthM @karanjohar @DharmaMovies @RedChilliesEnt ya Rajesh Khanna ka koyi murder thriller hai,Normal Speech,969675613,ya rajesh khanna ka koyi murder thriller hai
828,833659695055380480,"@Junaid_Mattu tu Pakistan gaya tha1990 me,chal quran ki kasam khake bol kashmiri Hindus pe violence,rape huya ya nahi,kya tu Indian hain ya?",Hate Speech,700396934326923264,tu pakistan gaya tha mechal quran ki kasam khake bol kashmiri hindus pe violencerape huya ya nahikya tu indian hain ya?
